tweet_id,text,city,school,sentiment,risk_level,risk_score,category,bullying_detected,created_at,processed_at,retweet_count,like_count
dummy_230_1765679599,olimpiade sains di sekolah #sekolah @school,Jakarta,SMA Swasta XYZ Jakarta,netral,aman,2.0,unknown,False,2025-12-03 22:14:19,2025-12-14 10:33:23,34,89
dummy_231_1765679599,terima kasih buat guru yang bantu atasi bullying #pendidikan,Semarang,SMA Negeri 2 Semarang,netral,merah,9.0,saksi,True,2025-11-28 15:18:19,2025-12-14 10:33:23,26,13
dummy_232_1765679599,"diancam kalau melapor ke guru, jadi diam aja",Yogyakarta,SMK Negeri 1 Yogyakarta,negatif,merah,13.0,saksi,True,2025-11-24 23:36:19,2025-12-14 10:33:23,22,36
dummy_233_1765679599,"gak kuat lagi, setiap hari dihina di kelas",Tangerang,SMP Swasta ABC Tangerang,negatif,merah,11.0,saksi,True,2025-11-28 05:13:19,2025-12-14 10:33:23,11,3
dummy_234_1765679599,sekolah yang peduli membuat perbedaan @kemdikbud,Denpasar,SMK Negeri 1 Denpasar,netral,aman,2.0,unknown,False,2025-11-30 12:53:19,2025-12-14 10:33:23,8,74
dummy_235_1765679599,kasihan lihat temenku selalu dijauhin dan dihina #pendidikan,Surakarta,SMK Negeri 1 Surakarta,negatif,merah,16.0,saksi,True,2025-12-08 23:41:19,2025-12-14 10:33:23,16,61
dummy_236_1765679599,di sekolahku ada geng yang suka nakut-nakutin adik kelas #pendidikan,Depok,SMP Negeri 2 Depok,netral,aman,2.0,unknown,False,2025-11-17 06:09:19,2025-12-14 10:33:23,16,98
dummy_237_1765679599,"bully itu seru sih, apalagi kalo korban lemah @kemdikbud",Medan,SMP Negeri 1 Medan,negatif,merah,16.0,korban,True,2025-11-20 22:17:19,2025-12-14 10:33:23,33,54
dummy_238_1765679599,hari ini ada workshop anti bullying di sekolah @kemdikbud,Jakarta,SMP Negeri 3 Jakarta,negatif,merah,13.0,saksi,True,2025-12-09 07:03:19,2025-12-14 10:33:23,38,26
dummy_239_1765679599,uang jajan selalu diambil paksa sama senior #mentalhealth,Jakarta,SMA Swasta XYZ Jakarta,netral,aman,2.0,unknown,False,2025-12-10 09:07:19,2025-12-14 10:33:23,15,40
dummy_240_1765679599,"asyik ngejek si cupu, reaksinya lucu banget",Jakarta,SMP Negeri 2 Jakarta,netral,aman,1.0,unknown,False,2025-11-19 19:35:19,2025-12-14 10:33:23,10,38
dummy_241_1765679599,anak tetangga gak mau sekolah karena dibully,Bekasi,SMA Negeri 1 Bekasi,negatif,merah,15.0,saksi,True,2025-11-16 08:35:19,2025-12-14 10:33:23,4,42
dummy_242_1765679599,asyik ngerjain orang yang gak bisa melawan,Medan,SMP Swasta ABC Medan,netral,aman,2.0,unknown,False,2025-11-23 17:32:19,2025-12-14 10:33:23,11,80
dummy_243_1765679599,anak tetangga gak mau sekolah karena dibully #bullying @school,Mataram,SMA Negeri 4 Mataram,negatif,merah,16.0,saksi,True,2025-11-29 02:54:19,2025-12-14 10:33:23,2,70
dummy_244_1765679599,pentingnya empati di lingkungan sekolah @school,Malang,SMA Negeri 3 Malang,netral,aman,1.0,unknown,False,2025-11-18 06:42:19,2025-12-14 10:33:23,2,47
dummy_245_1765679599,guru BK sangat membantu masalahku @teacher,Surakarta,SMP Negeri 4 Surakarta,netral,aman,2.0,unknown,False,2025-11-14 21:16:19,2025-12-14 10:33:23,5,76
dummy_246_1765679599,konseling di sekolah membantu banget @school,Surakarta,SMK Negeri 2 Surakarta,netral,aman,2.0,unknown,False,2025-12-03 23:42:19,2025-12-14 10:33:23,32,68
dummy_247_1765679599,"sendiri terus di sekolah, gak ada yang mau temanin",Mataram,SMA Swasta XYZ Mataram,netral,aman,2.0,unknown,False,2025-12-01 17:12:19,2025-12-14 10:33:23,28,57
dummy_248_1765679599,pentingnya empati di lingkungan sekolah @school,Semarang,SMA Negeri 1 Semarang,netral,aman,2.0,unknown,False,2025-12-06 16:43:19,2025-12-14 10:33:23,4,85
dummy_249_1765679599,"sendiri terus di sekolah, gak ada yang mau temanin",Yogyakarta,SMK Negeri 2 Yogyakarta,netral,aman,2.0,unknown,False,2025-12-09 16:59:19,2025-12-14 10:33:23,41,29
dummy_250_1765679599,belajar tentang cyberbullying hari ini #pendidikan,Palembang,SMA Negeri 3 Palembang,negatif,merah,13.0,saksi,True,2025-12-12 15:47:19,2025-12-14 10:33:23,10,86
dummy_251_1765679599,sekolah perlu lebih banyak psikolog,Bandung,SMP Negeri 2 Bandung,netral,aman,2.0,unknown,False,2025-11-25 15:20:19,2025-12-14 10:33:23,3,66
dummy_252_1765679599,"dipukuli teman di kamar mandi sekolah, tapi takut melapor",Medan,SMP Negeri 4 Medan,negatif,merah,16.0,korban,True,2025-12-12 14:29:19,2025-12-14 10:33:23,12,4
dummy_253_1765679599,"ngegangguin dia tuh seru, gak pernah melawan #sekolah",Denpasar,SMA Negeri 1 Denpasar,netral,aman,2.0,unknown,False,2025-12-05 15:15:19,2025-12-14 10:33:23,36,62
dummy_254_1765679599,guru BK peduli sama masalah siswa,Surabaya,SMA Negeri 1 Surabaya,netral,aman,2.0,unknown,False,2025-11-25 01:29:19,2025-12-14 10:33:23,38,98
dummy_255_1765679599,"dipukuli teman di kamar mandi sekolah, tapi takut melapor",Bekasi,SMP Negeri 1 Bekasi,negatif,merah,18.0,korban,True,2025-12-11 09:46:19,2025-12-14 10:33:23,4,93
dummy_256_1765679599,teman-teman mulai berubah jadi lebih baik,Malang,SMK Negeri 2 Malang,netral,aman,1.0,unknown,False,2025-12-01 21:24:19,2025-12-14 10:33:23,3,18
dummy_257_1765679599,liat temen dibully tapi takut ikut campur,Mataram,SMA Negeri 1 Mataram,negatif,merah,21.0,korban,True,2025-11-30 00:28:19,2025-12-14 10:33:23,43,30
dummy_258_1765679599,kerja kelompok hari ini seru #sekolah @kemdikbud,Jakarta,SMK Negeri 2 Jakarta,netral,aman,2.0,unknown,False,2025-11-17 17:09:19,2025-12-14 10:33:23,31,35
dummy_259_1765679599,"diancam kalau melapor ke guru, jadi diam aja #pendidikan @teacher",Bekasi,SMA Negeri 2 Bekasi,negatif,merah,13.0,saksi,True,2025-11-23 05:16:19,2025-12-14 10:33:23,43,78
dummy_260_1765679599,"capek, setiap hari nangis sepulang sekolah",Semarang,SMP Negeri 2 Semarang,netral,aman,2.0,unknown,False,2025-12-06 19:52:19,2025-12-14 10:33:23,38,46
dummy_261_1765679599,"diancam kalau melapor ke guru, jadi diam aja",Makassar,SMP Negeri 1 Makassar,negatif,merah,12.0,saksi,True,2025-11-19 16:15:19,2025-12-14 10:33:23,47,1
dummy_262_1765679599,hari ini ada workshop anti bullying di sekolah,Jakarta,SMP Swasta ABC Jakarta,negatif,merah,13.0,saksi,True,2025-12-05 02:48:19,2025-12-14 10:33:23,45,78
dummy_263_1765679599,ada yang tau cara bantu korban bullying? @school,Semarang,SMP Negeri 3 Semarang,negatif,merah,16.0,korban,True,2025-11-26 13:28:19,2025-12-14 10:33:23,23,70
dummy_264_1765679599,"asyik ngejek si cupu, reaksinya lucu banget",Makassar,SMA Negeri 4 Makassar,netral,aman,1.0,unknown,False,2025-12-04 19:11:19,2025-12-14 10:33:23,14,18
dummy_265_1765679599,kenapa sih ada yang tega bully anak orang? #bullying,Surakarta,SMP Negeri 1 Surakarta,negatif,merah,13.0,saksi,True,2025-11-28 18:25:19,2025-12-14 10:33:23,28,43
dummy_266_1765679599,"si lemah itu cemen banget, gampang nangis",Tangerang,SMP Negeri 4 Tangerang,netral,aman,2.0,unknown,False,2025-12-06 23:18:19,2025-12-14 10:33:23,22,35
dummy_267_1765679599,di sekolahku ada geng yang suka nakut-nakutin adik kelas,Mataram,SMK Negeri 1 Mataram,netral,aman,2.0,unknown,False,2025-12-07 20:05:19,2025-12-14 10:33:23,10,43
dummy_268_1765679599,uang jajan selalu diambil paksa sama senior,Bekasi,SMP Negeri 4 Bekasi,netral,aman,2.0,unknown,False,2025-12-02 02:13:19,2025-12-14 10:33:23,5,81
dummy_269_1765679599,kenapa sih ada yang tega bully anak orang?,Bekasi,SMP Swasta ABC Bekasi,negatif,merah,13.0,saksi,True,2025-12-03 23:35:19,2025-12-14 10:33:23,25,60
dummy_270_1765679599,"mau nangis, di-bully terus di sekolah",Palembang,SMK Negeri 1 Palembang,negatif,merah,13.0,saksi,True,2025-11-18 01:17:19,2025-12-14 10:33:23,26,58
dummy_271_1765679599,sedih liat anak SMP dibully sampai mogok sekolah #bullying,Medan,SMA Negeri 3 Medan,negatif,merah,18.0,saksi,True,2025-11-25 00:32:19,2025-12-14 10:33:23,17,46
dummy_272_1765679599,sedih liat anak SMP dibully sampai mogok sekolah #bullying,Jakarta,SMK Negeri 1 Jakarta,negatif,merah,18.0,saksi,True,2025-12-08 11:03:19,2025-12-14 10:33:23,35,19
dummy_273_1765679599,"si lemah itu cemen banget, gampang nangis",Depok,SMA Negeri 1 Depok,netral,aman,2.0,unknown,False,2025-11-18 12:06:19,2025-12-14 10:33:23,19,38
dummy_274_1765679599,pentingnya empati di lingkungan sekolah,Denpasar,SMK Negeri 1 Denpasar,netral,aman,1.0,unknown,False,2025-12-06 05:18:19,2025-12-14 10:33:23,18,4
dummy_275_1765679599,kerja kelompok hari ini seru @kemdikbud,Yogyakarta,SMA Negeri 4 Yogyakarta,netral,aman,2.0,unknown,False,2025-11-29 22:51:19,2025-12-14 10:33:23,41,28
dummy_276_1765679599,"gak kuat lagi, setiap hari dihina di kelas #sekolah",Denpasar,SMA Negeri 1 Denpasar,negatif,merah,13.0,saksi,True,2025-12-14 06:05:19,2025-12-14 10:33:23,11,88
dummy_277_1765679599,konseling di sekolah membantu banget #sekolah,Bekasi,SMK Negeri 1 Bekasi,netral,aman,2.0,unknown,False,2025-11-15 20:52:19,2025-12-14 10:33:23,11,79
dummy_278_1765679599,"ngegangguin dia tuh seru, gak pernah melawan",Bandung,SMA Negeri 4 Bandung,netral,aman,2.0,unknown,False,2025-12-13 23:54:19,2025-12-14 10:33:23,31,84
dummy_279_1765679599,pentingnya empati di lingkungan sekolah,Tangerang,SMP Swasta ABC Tangerang,netral,aman,1.0,unknown,False,2025-11-19 21:35:19,2025-12-14 10:33:23,30,5
dummy_280_1765679599,ada support group untuk korban bullying #bullying,Surakarta,SMP Swasta ABC Surakarta,negatif,merah,16.0,korban,True,2025-11-15 12:16:19,2025-12-14 10:33:23,50,82
dummy_281_1765679599,sekolah perlu lebih banyak psikolog,Bekasi,SMA Negeri 3 Bekasi,netral,aman,0.0,unknown,False,2025-11-17 22:15:19,2025-12-14 10:33:23,3,12
dummy_282_1765679599,liat temen dibully tapi takut ikut campur #mentalhealth,Makassar,SMK Negeri 2 Makassar,negatif,merah,21.0,korban,True,2025-11-16 11:14:19,2025-12-14 10:33:23,28,39
dummy_283_1765679599,program mentoring di sekolahku bagus #pendidikan,Makassar,SMK Negeri 2 Makassar,netral,aman,2.0,unknown,False,2025-12-14 04:23:19,2025-12-14 10:33:23,41,49
dummy_284_1765679599,"aku ngerasa sedih banget di sekolah, selalu dijauhin teman-teman #bullying @teacher",Depok,SMK Negeri 1 Depok,negatif,merah,18.0,saksi,True,2025-12-03 01:24:19,2025-12-14 10:33:23,35,51
dummy_285_1765679599,wajahnya aja udah minta dijahilin,Denpasar,SMA Negeri 2 Denpasar,netral,aman,2.0,unknown,False,2025-11-17 17:28:19,2025-12-14 10:33:23,28,88
dummy_286_1765679599,liburan sekolah menyenangkan #bullying,Jakarta,SMP Negeri 3 Jakarta,negatif,merah,13.0,saksi,True,2025-12-11 20:32:19,2025-12-14 10:33:23,19,66
dummy_287_1765679599,anak tetangga gak mau sekolah karena dibully,Surakarta,SMP Negeri 1 Surakarta,negatif,merah,16.0,saksi,True,2025-12-07 19:20:19,2025-12-14 10:33:23,7,89
dummy_288_1765679599,"harusnya sekolah jadi tempat aman, bukan tempat bully #pendidikan",Yogyakarta,SMA Negeri 4 Yogyakarta,netral,merah,10.0,saksi,True,2025-12-04 23:44:19,2025-12-14 10:33:23,23,29
dummy_289_1765679599,guru perlu lebih aware sama bullying di sekolah @school,Bekasi,SMP Negeri 3 Bekasi,negatif,merah,11.0,saksi,True,2025-11-13 17:58:19,2025-12-14 10:33:23,7,8
dummy_290_1765679599,sekolah perlu lebih banyak psikolog,Yogyakarta,SMP Negeri 4 Yogyakarta,netral,aman,2.0,unknown,False,2025-11-22 23:33:19,2025-12-14 10:33:23,22,65
dummy_291_1765679599,program mentoring di sekolahku bagus #bullying,Medan,SMA Negeri 1 Medan,negatif,merah,13.0,saksi,True,2025-12-09 09:46:19,2025-12-14 10:33:23,49,64
dummy_292_1765679599,"diancam kalau melapor ke guru, jadi diam aja",Denpasar,SMP Negeri 4 Denpasar,negatif,merah,13.0,saksi,True,2025-12-10 06:49:19,2025-12-14 10:33:23,38,14
dummy_293_1765679599,ada support group untuk korban bullying,Depok,SMA Swasta XYZ Depok,negatif,merah,15.0,korban,True,2025-11-16 22:58:19,2025-12-14 10:33:23,6,28
dummy_294_1765679599,"mau nangis, di-bully terus di sekolah #bullying @kemdikbud",Bekasi,SMA Swasta XYZ Bekasi,negatif,merah,12.0,saksi,True,2025-11-17 13:32:19,2025-12-14 10:33:23,31,6
dummy_295_1765679599,kasihan lihat temenku selalu dijauhin dan dihina,Makassar,SMP Negeri 4 Makassar,negatif,merah,16.0,saksi,True,2025-12-13 13:41:19,2025-12-14 10:33:23,17,59
dummy_296_1765679599,liat temen dibully tapi takut ikut campur @kemdikbud,Depok,SMP Negeri 2 Depok,negatif,merah,21.0,korban,True,2025-11-17 00:57:19,2025-12-14 10:33:23,42,100
dummy_297_1765679599,"gak mau sekolah lagi, trauma di-bully",Mataram,SMP Negeri 2 Mataram,negatif,merah,15.0,saksi,True,2025-12-02 08:06:19,2025-12-14 10:33:23,34,92
dummy_298_1765679599,teman-teman mulai berubah jadi lebih baik,Palembang,SMK Negeri 1 Palembang,netral,aman,2.0,unknown,False,2025-12-06 07:14:19,2025-12-14 10:33:23,9,42
dummy_299_1765679599,"bully itu seru sih, apalagi kalo korban lemah",Makassar,SMA Negeri 2 Makassar,negatif,merah,15.0,korban,True,2025-12-11 10:33:19,2025-12-14 10:33:23,17,23
dummy_300_1765679599,"sendiri terus di sekolah, gak ada yang mau temanin",Denpasar,SMK Negeri 2 Denpasar,netral,aman,2.0,unknown,False,2025-12-07 20:56:19,2025-12-14 10:33:23,44,65
dummy_301_1765679599,kenapa sih ada yang tega bully anak orang?,Surabaya,SMK Negeri 1 Surabaya,negatif,merah,13.0,saksi,True,2025-11-14 01:07:19,2025-12-14 10:33:23,29,32
dummy_302_1765679599,konseling di sekolah membantu banget,Depok,SMA Negeri 2 Depok,netral,aman,1.0,unknown,False,2025-12-07 11:56:19,2025-12-14 10:33:23,9,40
dummy_303_1765679599,kenapa ya aku selalu jadi bahan olokan? capek mental,Surabaya,SMP Negeri 3 Surabaya,netral,aman,2.0,unknown,False,2025-11-14 17:41:19,2025-12-14 10:33:23,44,76
dummy_304_1765679599,ada anak di sekolahku yang sering nangis di toilet sendirian,Denpasar,SMP Negeri 1 Denpasar,netral,aman,2.0,unknown,False,2025-11-14 04:07:19,2025-12-14 10:33:23,23,44
dummy_305_1765679599,"diancam kalau melapor ke guru, jadi diam aja",Surakarta,SMP Negeri 1 Surakarta,negatif,merah,13.0,saksi,True,2025-12-11 01:01:19,2025-12-14 10:33:23,47,62
dummy_306_1765679599,ada yang tau cara bantu korban bullying? #mentalhealth,Makassar,SMP Negeri 3 Makassar,negatif,merah,16.0,korban,True,2025-12-12 00:09:19,2025-12-14 10:33:23,44,43
dummy_307_1765679599,merasa lebih aman di sekolah sekarang,Tangerang,SMA Negeri 2 Tangerang,netral,aman,2.0,unknown,False,2025-11-20 17:37:19,2025-12-14 10:33:23,10,80
dummy_308_1765679599,kenapa ya aku selalu jadi bahan olokan? capek mental @school,Bandung,SMA Swasta XYZ Bandung,netral,aman,2.0,unknown,False,2025-11-26 11:43:19,2025-12-14 10:33:23,47,24
dummy_309_1765679599,belajar tentang cyberbullying hari ini,Semarang,SMP Negeri 4 Semarang,negatif,merah,12.0,saksi,True,2025-11-21 23:30:19,2025-12-14 10:33:23,1,33
dummy_310_1765679599,"dipukuli teman di kamar mandi sekolah, tapi takut melapor",Palembang,SMA Negeri 4 Palembang,negatif,merah,18.0,korban,True,2025-11-30 06:37:19,2025-12-14 10:33:23,26,89
dummy_311_1765679599,hari ini ada workshop anti bullying di sekolah @school,Surabaya,SMA Swasta XYZ Surabaya,negatif,merah,12.0,saksi,True,2025-11-20 12:39:19,2025-12-14 10:33:23,25,18
dummy_312_1765679599,"gak mau sekolah lagi, trauma di-bully",Yogyakarta,SMP Negeri 1 Yogyakarta,negatif,merah,15.0,saksi,True,2025-12-06 20:25:19,2025-12-14 10:33:23,37,94
dummy_313_1765679599,ada yang tau cara bantu korban bullying? @teacher,Palembang,SMP Negeri 2 Palembang,negatif,merah,16.0,korban,True,2025-11-17 12:54:19,2025-12-14 10:33:23,33,91
dummy_314_1765679599,"dipukuli teman di kamar mandi sekolah, tapi takut melapor #mentalhealth",Depok,SMK Negeri 2 Depok,negatif,merah,18.0,korban,True,2025-11-21 23:34:19,2025-12-14 10:33:23,43,12
dummy_315_1765679599,guru BK peduli sama masalah siswa #mentalhealth,Bekasi,SMA Negeri 1 Bekasi,netral,aman,2.0,unknown,False,2025-12-02 23:27:19,2025-12-14 10:33:23,40,52
dummy_316_1765679599,senang bisa bantu teman yang dibully,Jakarta,SMP Negeri 1 Jakarta,negatif,merah,15.0,saksi,True,2025-11-19 12:33:19,2025-12-14 10:33:23,27,7
dummy_317_1765679599,sedih liat anak SMP dibully sampai mogok sekolah,Yogyakarta,SMA Swasta XYZ Yogyakarta,negatif,merah,18.0,saksi,True,2025-11-30 03:12:19,2025-12-14 10:33:23,50,1
dummy_318_1765679599,terima kasih buat guru yang bantu atasi bullying,Palembang,SMA Swasta XYZ Palembang,netral,merah,10.0,saksi,True,2025-12-03 13:22:19,2025-12-14 10:33:23,19,71
dummy_319_1765679599,"dipukuli teman di kamar mandi sekolah, tapi takut melapor #mentalhealth",Medan,SMP Swasta ABC Medan,negatif,merah,18.0,korban,True,2025-12-12 14:41:19,2025-12-14 10:33:23,40,98
dummy_320_1765679599,olimpiade sains di sekolah #bullying,Surakarta,SMK Negeri 1 Surakarta,negatif,merah,12.0,saksi,True,2025-12-10 15:40:19,2025-12-14 10:33:23,9,40
dummy_321_1765679599,"aku ngerasa sedih banget di sekolah, selalu dijauhin teman-teman #mentalhealth @kemdikbud",Surabaya,SMP Negeri 2 Surabaya,negatif,merah,15.0,saksi,True,2025-11-23 02:08:19,2025-12-14 10:33:23,30,64
dummy_322_1765679599,"capek, setiap hari nangis sepulang sekolah",Jakarta,SMP Negeri 3 Jakarta,netral,aman,2.0,unknown,False,2025-11-23 04:02:19,2025-12-14 10:33:23,39,86
dummy_323_1765679599,anak tetangga gak mau sekolah karena dibully,Mataram,SMK Negeri 1 Mataram,negatif,merah,16.0,saksi,True,2025-11-24 15:03:19,2025-12-14 10:33:23,49,85
dummy_324_1765679599,liat temen dibully tapi takut ikut campur #bullying,Bandung,SMP Negeri 4 Bandung,negatif,merah,21.0,korban,True,2025-12-13 02:35:19,2025-12-14 10:33:23,27,33
dummy_325_1765679599,kasihan lihat temenku selalu dijauhin dan dihina @teacher,Medan,SMP Negeri 4 Medan,negatif,merah,16.0,saksi,True,2025-11-13 20:43:19,2025-12-14 10:33:23,19,64
dummy_326_1765679599,"capek, setiap hari nangis sepulang sekolah #sekolah",Malang,SMA Negeri 2 Malang,netral,aman,2.0,unknown,False,2025-11-17 21:45:19,2025-12-14 10:33:23,48,59
dummy_327_1765679599,gampang banget nakutin anak baru,Bekasi,SMA Negeri 3 Bekasi,netral,aman,1.0,unknown,False,2025-12-08 01:36:19,2025-12-14 10:33:23,15,30
dummy_328_1765679599,guru BK peduli sama masalah siswa,Palembang,SMK Negeri 2 Palembang,netral,aman,2.0,unknown,False,2025-11-18 22:30:19,2025-12-14 10:33:23,30,53
dummy_329_1765679599,guru BK peduli sama masalah siswa #mentalhealth,Bandung,SMP Negeri 3 Bandung,netral,aman,2.0,unknown,False,2025-12-07 01:43:19,2025-12-14 10:33:23,37,23
dummy_330_1765679599,"harusnya sekolah jadi tempat aman, bukan tempat bully @school",Medan,SMA Negeri 3 Medan,netral,merah,10.0,saksi,True,2025-12-05 06:04:19,2025-12-14 10:33:23,40,17
dummy_331_1765679599,akhirnya ada teman yang mau dengerin ceritaku,Palembang,SMA Swasta XYZ Palembang,netral,aman,1.0,unknown,False,2025-11-18 20:50:19,2025-12-14 10:33:23,14,31
dummy_332_1765679599,guru BK peduli sama masalah siswa #sekolah,Bekasi,SMP Negeri 4 Bekasi,netral,aman,2.0,unknown,False,2025-12-09 02:38:19,2025-12-14 10:33:23,38,80
dummy_333_1765679599,"diancam kalau melapor ke guru, jadi diam aja #mentalhealth",Palembang,SMP Negeri 1 Palembang,negatif,merah,12.0,saksi,True,2025-11-24 22:47:19,2025-12-14 10:33:23,0,48
dummy_334_1765679599,sekolah yang peduli membuat perbedaan @kemdikbud,Surakarta,SMP Negeri 4 Surakarta,netral,aman,2.0,unknown,False,2025-11-21 01:23:19,2025-12-14 10:33:23,7,66
dummy_335_1765679599,liburan sekolah menyenangkan,Surakarta,SMA Negeri 3 Surakarta,netral,aman,1.0,unknown,False,2025-12-07 23:30:19,2025-12-14 10:33:23,12,16
dummy_336_1765679599,program mentoring di sekolahku bagus @teacher,Mataram,SMA Negeri 4 Mataram,netral,aman,2.0,unknown,False,2025-11-24 18:28:19,2025-12-14 10:33:23,26,38
dummy_337_1765679599,"gak mau sekolah lagi, trauma di-bully",Malang,SMA Negeri 3 Malang,negatif,merah,15.0,saksi,True,2025-12-09 00:40:19,2025-12-14 10:33:23,36,61
dummy_338_1765679599,ada yang tau cara bantu korban bullying? #bullying,Semarang,SMP Swasta ABC Semarang,negatif,merah,16.0,korban,True,2025-11-13 16:57:19,2025-12-14 10:33:23,30,54
dummy_339_1765679599,liburan sekolah menyenangkan #pendidikan,Bandung,SMA Negeri 3 Bandung,netral,aman,2.0,unknown,False,2025-11-27 07:01:19,2025-12-14 10:33:23,0,58
dummy_340_1765679599,anak tetangga gak mau sekolah karena dibully,Bandung,SMK Negeri 1 Bandung,negatif,merah,16.0,saksi,True,2025-12-13 15:04:19,2025-12-14 10:33:23,40,25
dummy_341_1765679599,"harusnya sekolah jadi tempat aman, bukan tempat bully",Depok,SMP Negeri 2 Depok,netral,merah,10.0,saksi,True,2025-11-13 23:09:19,2025-12-14 10:33:23,11,54
dummy_342_1765679599,kasihan lihat temenku selalu dijauhin dan dihina #sekolah,Surabaya,SMP Negeri 4 Surabaya,negatif,merah,16.0,saksi,True,2025-11-15 09:47:19,2025-12-14 10:33:23,33,33
dummy_343_1765679599,"goblok banget sih dia, gampang banget dibully @school",Surakarta,SMP Negeri 2 Surakarta,negatif,merah,17.0,pelaku,True,2025-12-08 05:38:19,2025-12-14 10:33:23,9,36
dummy_344_1765679599,"si lemah itu cemen banget, gampang nangis #pendidikan",Makassar,SMA Negeri 2 Makassar,netral,aman,2.0,unknown,False,2025-11-16 23:11:19,2025-12-14 10:33:23,6,85
dummy_345_1765679599,anak tetangga gak mau sekolah karena dibully,Surakarta,SMP Negeri 1 Surakarta,negatif,merah,16.0,saksi,True,2025-12-07 08:07:19,2025-12-14 10:33:23,41,44
dummy_346_1765679599,uang jajan selalu diambil paksa sama senior,Tangerang,SMK Negeri 2 Tangerang,netral,aman,2.0,unknown,False,2025-11-17 03:34:19,2025-12-14 10:33:23,2,66
dummy_347_1765679599,"ngegangguin dia tuh seru, gak pernah melawan",Surabaya,SMK Negeri 1 Surabaya,netral,aman,2.0,unknown,False,2025-11-30 17:38:19,2025-12-14 10:33:23,49,62
